Driver,DriverNumber,LapTime,LapNumber,Stint,Compound,TyreLife,Team,Year,Round,SessionType
NOR,4,0 days 00:01:37.870000,35.0,4.0,MEDIUM,8.0,McLaren,2023,1,R
NOR,4,0 days 00:01:39.886000,36.0,4.0,MEDIUM,9.0,McLaren,2023,1,R
NOR,4,0 days 00:01:40.197000,37.0,4.0,MEDIUM,10.0,McLaren,2023,1,R
NOR,4,0 days 00:02:08.682000,38.0,5.0,HARD,1.0,McLaren,2023,1,R
NOR,4,0 days 00:01:38.347000,39.0,5.0,HARD,2.0,McLaren,2023,1,R
NOR,4,0 days 00:02:07.970000,40.0,5.0,HARD,3.0,McLaren,2023,1,R
NOR,4,0 days 00:01:36.705000,41.0,5.0,HARD,4.0,McLaren,2023,1,R
NOR,4,0 days 00:01:36.668000,42.0,5.0,HARD,5.0,McLaren,2023,1,R
NOR,4,0 days 00:01:36.687000,43.0,5.0,HARD,6.0,McLaren,2023,1,R
NOR,4,0 days 00:01:37.219000,44.0,5.0,HARD,7.0,McLaren,2023,1,R
NOR,4,0 days 00:01:37.426000,45.0,5.0,HARD,8.0,McLaren,2023,1,R
NOR,4,0 days 00:01:37.656000,46.0,5.0,HARD,9.0,McLaren,2023,1,R
NOR,4,0 days 00:01:40.433000,47.0,5.0,HARD,10.0,McLaren,2023,1,R
NOR,4,0 days 00:02:06.905000,48.0,6.0,SOFT,5.0,McLaren,2023,1,R
NOR,4,0 days 00:01:39.080000,49.0,6.0,SOFT,6.0,McLaren,2023,1,R
NOR,4,0 days 00:01:35.257000,50.0,6.0,SOFT,7.0,McLaren,2023,1,R
NOR,4,0 days 00:01:35.822000,51.0,6.0,SOFT,8.0,McLaren,2023,1,R
NOR,4,0 days 00:01:36.152000,52.0,6.0,SOFT,9.0,McLaren,2023,1,R
NOR,4,0 days 00:01:36.500000,53.0,6.0,SOFT,10.0,McLaren,2023,1,R
NOR,4,0 days 00:01:39.789000,54.0,6.0,SOFT,11.0,McLaren,2023,1,R
NOR,4,0 days 00:02:04.847000,55.0,7.0,SOFT,7.0,McLaren,2023,1,R
HAM,44,0 days 00:01:42.288000,1.0,1.0,SOFT,4.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:39.166000,2.0,1.0,SOFT,5.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:39.220000,3.0,1.0,SOFT,6.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:39.198000,4.0,1.0,SOFT,7.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:39.335000,5.0,1.0,SOFT,8.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:39.756000,6.0,1.0,SOFT,9.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:39.757000,7.0,1.0,SOFT,10.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:40.267000,8.0,1.0,SOFT,11.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:40.323000,9.0,1.0,SOFT,12.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:40.289000,10.0,1.0,SOFT,13.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:40.752000,11.0,1.0,SOFT,14.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:43.336000,12.0,1.0,SOFT,15.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:59.179000,13.0,2.0,HARD,1.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.308000,14.0,2.0,HARD,2.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.527000,15.0,2.0,HARD,3.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.617000,16.0,2.0,HARD,4.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.704000,17.0,2.0,HARD,5.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.690000,18.0,2.0,HARD,6.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.684000,19.0,2.0,HARD,7.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.478000,20.0,2.0,HARD,8.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.581000,21.0,2.0,HARD,9.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.460000,22.0,2.0,HARD,10.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.384000,23.0,2.0,HARD,11.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.367000,24.0,2.0,HARD,12.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.290000,25.0,2.0,HARD,13.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.339000,26.0,2.0,HARD,14.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.369000,27.0,2.0,HARD,15.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.265000,28.0,2.0,HARD,16.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.380000,29.0,2.0,HARD,17.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:41.175000,30.0,2.0,HARD,18.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:59.503000,31.0,3.0,HARD,1.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.563000,32.0,3.0,HARD,2.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.549000,33.0,3.0,HARD,3.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.135000,34.0,3.0,HARD,4.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:36.831000,35.0,3.0,HARD,5.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:36.546000,36.0,3.0,HARD,6.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.388000,37.0,3.0,HARD,7.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.304000,38.0,3.0,HARD,8.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.478000,39.0,3.0,HARD,9.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.494000,40.0,3.0,HARD,10.0,Mercedes,2023,1,R
HAM,44,0 days 00:02:06.491000,41.0,3.0,HARD,11.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.061000,42.0,3.0,HARD,12.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.111000,43.0,3.0,HARD,13.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.048000,44.0,3.0,HARD,14.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.661000,45.0,3.0,HARD,15.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.779000,46.0,3.0,HARD,16.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.517000,47.0,3.0,HARD,17.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.844000,48.0,3.0,HARD,18.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.954000,49.0,3.0,HARD,19.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.770000,50.0,3.0,HARD,20.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.014000,51.0,3.0,HARD,21.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.803000,52.0,3.0,HARD,22.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.988000,53.0,3.0,HARD,23.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.076000,54.0,3.0,HARD,24.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:37.955000,55.0,3.0,HARD,25.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.111000,56.0,3.0,HARD,26.0,Mercedes,2023,1,R
HAM,44,0 days 00:01:38.255000,57.0,3.0,HARD,27.0,Mercedes,2023,1,R
SAI,55,0 days 00:01:41.659000,1.0,1.0,SOFT,4.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.933000,2.0,1.0,SOFT,5.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:39.042000,3.0,1.0,SOFT,6.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.985000,4.0,1.0,SOFT,7.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:39.128000,5.0,1.0,SOFT,8.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:39.474000,6.0,1.0,SOFT,9.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:39.502000,7.0,1.0,SOFT,10.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:39.779000,8.0,1.0,SOFT,11.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:39.744000,9.0,1.0,SOFT,12.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:40.102000,10.0,1.0,SOFT,13.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:40.507000,11.0,1.0,SOFT,14.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:40.520000,12.0,1.0,SOFT,15.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:43.310000,13.0,1.0,SOFT,16.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:59.006000,14.0,2.0,HARD,1.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.985000,15.0,2.0,HARD,2.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.433000,16.0,2.0,HARD,3.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.161000,17.0,2.0,HARD,4.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.287000,18.0,2.0,HARD,5.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.210000,19.0,2.0,HARD,6.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.096000,20.0,2.0,HARD,7.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.240000,21.0,2.0,HARD,8.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.453000,22.0,2.0,HARD,9.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.597000,23.0,2.0,HARD,10.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.314000,24.0,2.0,HARD,11.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.571000,25.0,2.0,HARD,12.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.331000,26.0,2.0,HARD,13.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.423000,27.0,2.0,HARD,14.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.474000,28.0,2.0,HARD,15.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.550000,29.0,2.0,HARD,16.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.601000,30.0,2.0,HARD,17.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:41.274000,31.0,2.0,HARD,18.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:58.492000,32.0,3.0,HARD,1.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.548000,33.0,3.0,HARD,2.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.475000,34.0,3.0,HARD,3.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.441000,35.0,3.0,HARD,4.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.706000,36.0,3.0,HARD,5.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.130000,37.0,3.0,HARD,6.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.444000,38.0,3.0,HARD,7.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.403000,39.0,3.0,HARD,8.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.587000,40.0,3.0,HARD,9.0,Ferrari,2023,1,R
SAI,55,0 days 00:02:06.436000,41.0,3.0,HARD,10.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.375000,42.0,3.0,HARD,11.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.294000,43.0,3.0,HARD,12.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.389000,44.0,3.0,HARD,13.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:39.561000,45.0,3.0,HARD,14.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.844000,46.0,3.0,HARD,15.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.222000,47.0,3.0,HARD,16.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.897000,48.0,3.0,HARD,17.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.765000,49.0,3.0,HARD,18.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.604000,50.0,3.0,HARD,19.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.672000,51.0,3.0,HARD,20.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.490000,52.0,3.0,HARD,21.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.660000,53.0,3.0,HARD,22.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.694000,54.0,3.0,HARD,23.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:37.821000,55.0,3.0,HARD,24.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.126000,56.0,3.0,HARD,25.0,Ferrari,2023,1,R
SAI,55,0 days 00:01:38.021000,57.0,3.0,HARD,26.0,Ferrari,2023,1,R
RUS,63,0 days 00:01:42.662000,1.0,1.0,SOFT,4.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:39.590000,2.0,1.0,SOFT,5.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:39.093000,3.0,1.0,SOFT,6.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:39.261000,4.0,1.0,SOFT,7.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:39.549000,5.0,1.0,SOFT,8.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:39.493000,6.0,1.0,SOFT,9.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:40.056000,7.0,1.0,SOFT,10.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:40.310000,8.0,1.0,SOFT,11.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:40.420000,9.0,1.0,SOFT,12.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:40.532000,10.0,1.0,SOFT,13.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:41.085000,11.0,1.0,SOFT,14.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:41.112000,12.0,1.0,SOFT,15.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:44.691000,13.0,1.0,SOFT,16.0,Mercedes,2023,1,R
RUS,63,0 days 00:02:01.269000,14.0,2.0,HARD,1.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.460000,15.0,2.0,HARD,2.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.833000,16.0,2.0,HARD,3.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.604000,17.0,2.0,HARD,4.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.427000,18.0,2.0,HARD,5.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.512000,19.0,2.0,HARD,6.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.578000,20.0,2.0,HARD,7.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.555000,21.0,2.0,HARD,8.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.438000,22.0,2.0,HARD,9.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.773000,23.0,2.0,HARD,10.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.643000,24.0,2.0,HARD,11.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.487000,25.0,2.0,HARD,12.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.462000,26.0,2.0,HARD,13.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.625000,27.0,2.0,HARD,14.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.448000,28.0,2.0,HARD,15.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.792000,29.0,2.0,HARD,16.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.541000,30.0,2.0,HARD,17.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:41.035000,31.0,2.0,HARD,18.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:58.694000,32.0,3.0,HARD,1.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.221000,33.0,3.0,HARD,2.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.311000,34.0,3.0,HARD,3.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.592000,35.0,3.0,HARD,4.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.607000,36.0,3.0,HARD,5.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.822000,37.0,3.0,HARD,6.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.660000,38.0,3.0,HARD,7.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.495000,39.0,3.0,HARD,8.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:38.085000,40.0,3.0,HARD,9.0,Mercedes,2023,1,R
RUS,63,0 days 00:02:06.293000,41.0,3.0,HARD,10.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.035000,42.0,3.0,HARD,11.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.480000,43.0,3.0,HARD,12.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.597000,44.0,3.0,HARD,13.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.316000,45.0,3.0,HARD,14.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.571000,46.0,3.0,HARD,15.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.432000,47.0,3.0,HARD,16.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.520000,48.0,3.0,HARD,17.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.718000,49.0,3.0,HARD,18.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.383000,50.0,3.0,HARD,19.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.825000,51.0,3.0,HARD,20.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.589000,52.0,3.0,HARD,21.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.841000,53.0,3.0,HARD,22.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.923000,54.0,3.0,HARD,23.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.860000,55.0,3.0,HARD,24.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.636000,56.0,3.0,HARD,25.0,Mercedes,2023,1,R
RUS,63,0 days 00:01:37.767000,57.0,3.0,HARD,26.0,Mercedes,2023,1,R
BOT,77,0 days 00:01:44.154000,1.0,1.0,SOFT,1.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:39.956000,2.0,1.0,SOFT,2.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:39.397000,3.0,1.0,SOFT,3.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:39.823000,4.0,1.0,SOFT,4.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:41.033000,5.0,1.0,SOFT,5.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:40.265000,6.0,1.0,SOFT,6.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:40.564000,7.0,1.0,SOFT,7.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:40.387000,8.0,1.0,SOFT,8.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:40.275000,9.0,1.0,SOFT,9.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:40.676000,10.0,1.0,SOFT,10.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:43.269000,11.0,1.0,SOFT,11.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:59.450000,12.0,2.0,HARD,1.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:38.030000,13.0,2.0,HARD,2.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:38.098000,14.0,2.0,HARD,3.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:38.851000,15.0,2.0,HARD,4.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:38.494000,16.0,2.0,HARD,5.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:39.973000,17.0,2.0,HARD,6.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:40.240000,18.0,2.0,HARD,7.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:39.497000,19.0,2.0,HARD,8.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:40.442000,20.0,2.0,HARD,9.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:39.355000,21.0,2.0,HARD,10.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:39.356000,22.0,2.0,HARD,11.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:39.311000,23.0,2.0,HARD,12.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:39.427000,24.0,2.0,HARD,13.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:39.490000,25.0,2.0,HARD,14.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:39.500000,26.0,2.0,HARD,15.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:39.287000,27.0,2.0,HARD,16.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:39.016000,28.0,2.0,HARD,17.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:42.220000,29.0,2.0,HARD,18.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:58.886000,30.0,3.0,HARD,1.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.379000,31.0,3.0,HARD,2.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.675000,32.0,3.0,HARD,3.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.775000,33.0,3.0,HARD,4.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.774000,34.0,3.0,HARD,5.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.817000,35.0,3.0,HARD,6.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.827000,36.0,3.0,HARD,7.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.774000,37.0,3.0,HARD,8.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.658000,38.0,3.0,HARD,9.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.784000,39.0,3.0,HARD,10.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:50.376000,40.0,3.0,HARD,11.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:55.281000,41.0,3.0,HARD,12.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.736000,42.0,3.0,HARD,13.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.813000,43.0,3.0,HARD,14.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.868000,44.0,3.0,HARD,15.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.688000,45.0,3.0,HARD,16.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.830000,46.0,3.0,HARD,17.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.815000,47.0,3.0,HARD,18.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.500000,48.0,3.0,HARD,19.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.850000,49.0,3.0,HARD,20.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.710000,50.0,3.0,HARD,21.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.816000,51.0,3.0,HARD,22.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.947000,52.0,3.0,HARD,23.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.856000,53.0,3.0,HARD,24.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.738000,54.0,3.0,HARD,25.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:37.807000,55.0,3.0,HARD,26.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:38.160000,56.0,3.0,HARD,27.0,Alfa Romeo,2023,1,R
BOT,77,0 days 00:01:38.407000,57.0,3.0,HARD,28.0,Alfa Romeo,2023,1,R
PIA,81,0 days 00:01:48.214000,1.0,1.0,SOFT,1.0,McLaren,2023,1,R
PIA,81,0 days 00:01:40.830000,2.0,1.0,SOFT,2.0,McLaren,2023,1,R
PIA,81,0 days 00:01:40.691000,3.0,1.0,SOFT,3.0,McLaren,2023,1,R
PIA,81,0 days 00:01:40.718000,4.0,1.0,SOFT,4.0,McLaren,2023,1,R
PIA,81,0 days 00:01:40.862000,5.0,1.0,SOFT,5.0,McLaren,2023,1,R
PIA,81,0 days 00:01:41.111000,6.0,1.0,SOFT,6.0,McLaren,2023,1,R
PIA,81,0 days 00:01:41.167000,7.0,1.0,SOFT,7.0,McLaren,2023,1,R
PIA,81,0 days 00:01:41.295000,8.0,1.0,SOFT,8.0,McLaren,2023,1,R
PIA,81,0 days 00:01:41.534000,9.0,1.0,SOFT,9.0,McLaren,2023,1,R
PIA,81,0 days 00:01:41.584000,10.0,1.0,SOFT,10.0,McLaren,2023,1,R
PIA,81,0 days 00:01:41.352000,11.0,1.0,SOFT,11.0,McLaren,2023,1,R
PIA,81,0 days 00:01:41.156000,12.0,1.0,SOFT,12.0,McLaren,2023,1,R
PIA,81,0 days 00:02:02.071000,13.0,1.0,SOFT,13.0,McLaren,2023,1,R
VER,1,,1.0,1.0,SOFT,1.0,Red Bull Racing,2024,1,Q
VER,1,0 days 00:01:30.031000,2.0,1.0,SOFT,2.0,Red Bull Racing,2024,1,Q
VER,1,0 days 00:02:08.726000,3.0,1.0,SOFT,3.0,Red Bull Racing,2024,1,Q
VER,1,,4.0,2.0,SOFT,4.0,Red Bull Racing,2024,1,Q
VER,1,0 days 00:01:30.160000,5.0,2.0,SOFT,5.0,Red Bull Racing,2024,1,Q
VER,1,0 days 00:01:42.855000,6.0,2.0,SOFT,6.0,Red Bull Racing,2024,1,Q
VER,1,,7.0,3.0,SOFT,1.0,Red Bull Racing,2024,1,Q
VER,1,0 days 00:01:29.374000,8.0,3.0,SOFT,2.0,Red Bull Racing,2024,1,Q
VER,1,0 days 00:01:56.873000,9.0,3.0,SOFT,3.0,Red Bull Racing,2024,1,Q
VER,1,,10.0,4.0,SOFT,4.0,Red Bull Racing,2024,1,Q
VER,1,0 days 00:01:37.787000,11.0,4.0,SOFT,5.0,Red Bull Racing,2024,1,Q
VER,1,,12.0,5.0,SOFT,1.0,Red Bull Racing,2024,1,Q
VER,1,0 days 00:01:29.421000,13.0,5.0,SOFT,2.0,Red Bull Racing,2024,1,Q
VER,1,0 days 00:01:52.745000,14.0,5.0,SOFT,3.0,Red Bull Racing,2024,1,Q
VER,1,,15.0,6.0,SOFT,1.0,Red Bull Racing,2024,1,Q
VER,1,0 days 00:01:29.179000,16.0,6.0,SOFT,2.0,Red Bull Racing,2024,1,Q
VER,1,0 days 00:01:59.683000,17.0,6.0,SOFT,3.0,Red Bull Racing,2024,1,Q
LEC,16,,1.0,1.0,MEDIUM,1.0,Ferrari,2024,1,Q
LEC,16,0 days 00:01:31.260000,2.0,1.0,MEDIUM,2.0,Ferrari,2024,1,Q
LEC,16,0 days 00:01:51.926000,3.0,1.0,MEDIUM,3.0,Ferrari,2024,1,Q
LEC,16,,4.0,2.0,SOFT,1.0,Ferrari,2024,1,Q
LEC,16,0 days 00:01:30.243000,5.0,2.0,SOFT,2.0,Ferrari,2024,1,Q
LEC,16,0 days 00:01:48.538000,6.0,2.0,SOFT,3.0,Ferrari,2024,1,Q
LEC,16,,7.0,3.0,SOFT,1.0,Ferrari,2024,1,Q
