Year,Round,EventName,Driver,DriverNumber,Team,LapNumber,LapNumberStr,LapTime,LapTimeStr,Sector1Time,Sector2Time,Sector3Time,Sector1TimeStr,Sector2TimeStr,Sector3TimeStr,SpeedI1,SpeedI2,SpeedFL,SpeedST,Position,PositionStr,PitInTime,PitOutTime,IsPitLap,Compound,TyreLife,Stint,IsNewTyre,TrackStatus,IsPersonalBest,IsAccurate,Deleted,Time,LapStartTime,PitDuration,PositionChange,CumulativePositionChange
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,27.0,Lap 27.0,96.272,0 days 00:01:36.272000,30.807,41.836,23.629,0 days 00:00:30.807000,0 days 00:00:41.836000,0 days 00:00:23.629000,236.0,251.0,280.0,301.0,3.0,P3.0,,,False,HARD,13.0,2.0,False,1,False,True,False,0 days 01:44:03.201000,0 days 01:42:26.929000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,28.0,Lap 28.0,96.534,0 days 00:01:36.534000,30.901,41.965,23.668,0 days 00:00:30.901000,0 days 00:00:41.965000,0 days 00:00:23.668000,,251.0,280.0,299.0,3.0,P3.0,,,False,HARD,14.0,2.0,False,1,False,True,False,0 days 01:45:39.735000,0 days 01:44:03.201000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,29.0,Lap 29.0,96.6,0 days 00:01:36.600000,30.852,41.97,23.778,0 days 00:00:30.852000,0 days 00:00:41.970000,0 days 00:00:23.778000,,254.0,280.0,301.0,3.0,P3.0,,,False,HARD,15.0,2.0,False,1,False,True,False,0 days 01:47:16.335000,0 days 01:45:39.735000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,30.0,Lap 30.0,96.337,0 days 00:01:36.337000,30.746,41.897,23.694,0 days 00:00:30.746000,0 days 00:00:41.897000,0 days 00:00:23.694000,,253.0,280.0,303.0,3.0,P3.0,,,False,HARD,16.0,2.0,False,1,False,True,False,0 days 01:48:52.672000,0 days 01:47:16.335000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,31.0,Lap 31.0,96.537,0 days 00:01:36.537000,30.851,41.959,23.727,0 days 00:00:30.851000,0 days 00:00:41.959000,0 days 00:00:23.727000,234.0,253.0,280.0,301.0,3.0,P3.0,,,False,HARD,17.0,2.0,False,1,False,True,False,0 days 01:50:29.209000,0 days 01:48:52.672000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,32.0,Lap 32.0,96.762,0 days 00:01:36.762000,30.873,42.115,23.774,0 days 00:00:30.873000,0 days 00:00:42.115000,0 days 00:00:23.774000,236.0,255.0,280.0,303.0,3.0,P3.0,,,False,HARD,18.0,2.0,False,1,False,True,False,0 days 01:52:05.971000,0 days 01:50:29.209000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,33.0,Lap 33.0,96.556,0 days 00:01:36.556000,30.833,41.987,23.736,0 days 00:00:30.833000,0 days 00:00:41.987000,0 days 00:00:23.736000,237.0,254.0,280.0,,3.0,P3.0,,,False,HARD,19.0,2.0,False,1,False,True,False,0 days 01:53:42.527000,0 days 01:52:05.971000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,34.0,Lap 34.0,96.551,0 days 00:01:36.551000,30.858,41.933,23.76,0 days 00:00:30.858000,0 days 00:00:41.933000,0 days 00:00:23.760000,236.0,254.0,280.0,301.0,3.0,P3.0,,,False,HARD,20.0,2.0,False,1,False,True,False,0 days 01:55:19.078000,0 days 01:53:42.527000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,35.0,Lap 35.0,99.274,0 days 00:01:39.274000,30.872,42.117,26.285,0 days 00:00:30.872000,0 days 00:00:42.117000,0 days 00:00:26.285000,,255.0,,,3.0,P3.0,0 days 01:56:56.614000,,True,HARD,21.0,2.0,False,1,False,False,False,0 days 01:56:58.352000,0 days 01:55:19.078000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,36.0,Lap 36.0,115.62,0 days 00:01:55.620000,50.852,41.528,23.24,0 days 00:00:50.852000,0 days 00:00:41.528000,0 days 00:00:23.240000,237.0,250.0,280.0,222.0,3.0,P3.0,,0 days 01:57:20.500000,True,HARD,1.0,3.0,True,1,False,False,False,0 days 01:58:53.972000,0 days 01:56:58.352000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,37.0,Lap 37.0,95.302,0 days 00:01:35.302000,30.695,41.39,23.217,0 days 00:00:30.695000,0 days 00:00:41.390000,0 days 00:00:23.217000,,250.0,282.0,296.0,3.0,P3.0,,,False,HARD,2.0,3.0,False,1,True,True,False,0 days 02:00:29.274000,0 days 01:58:53.972000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,38.0,Lap 38.0,95.1,0 days 00:01:35.100000,30.631,41.329,23.14,0 days 00:00:30.631000,0 days 00:00:41.329000,0 days 00:00:23.140000,,251.0,282.0,300.0,3.0,P3.0,,,False,HARD,3.0,3.0,False,1,True,True,False,0 days 02:02:04.374000,0 days 02:00:29.274000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,39.0,Lap 39.0,94.709,0 days 00:01:34.709000,30.481,41.066,23.162,0 days 00:00:30.481000,0 days 00:00:41.066000,0 days 00:00:23.162000,,254.0,282.0,299.0,3.0,P3.0,,,False,HARD,4.0,3.0,False,1,True,True,False,0 days 02:03:39.083000,0 days 02:02:04.374000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,40.0,Lap 40.0,94.739,0 days 00:01:34.739000,30.382,41.146,23.211,0 days 00:00:30.382000,0 days 00:00:41.146000,0 days 00:00:23.211000,238.0,254.0,282.0,303.0,3.0,P3.0,,,False,HARD,5.0,3.0,False,1,False,True,False,0 days 02:05:13.822000,0 days 02:03:39.083000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,41.0,Lap 41.0,95.041,0 days 00:01:35.041000,30.638,41.205,23.198,0 days 00:00:30.638000,0 days 00:00:41.205000,0 days 00:00:23.198000,236.0,253.0,282.0,,3.0,P3.0,,,False,HARD,6.0,3.0,False,1,False,True,False,0 days 02:06:48.863000,0 days 02:05:13.822000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,42.0,Lap 42.0,94.861,0 days 00:01:34.861000,30.448,41.195,23.218,0 days 00:00:30.448000,0 days 00:00:41.195000,0 days 00:00:23.218000,237.0,255.0,282.0,301.0,3.0,P3.0,,,False,HARD,7.0,3.0,False,1,False,True,False,0 days 02:08:23.724000,0 days 02:06:48.863000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,43.0,Lap 43.0,94.795,0 days 00:01:34.795000,30.387,41.201,23.207,0 days 00:00:30.387000,0 days 00:00:41.201000,0 days 00:00:23.207000,238.0,253.0,281.0,302.0,3.0,P3.0,,,False,HARD,8.0,3.0,False,1,False,True,False,0 days 02:09:58.519000,0 days 02:08:23.724000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,44.0,Lap 44.0,94.507,0 days 00:01:34.507000,30.35,40.971,23.186,0 days 00:00:30.350000,0 days 00:00:40.971000,0 days 00:00:23.186000,237.0,255.0,282.0,301.0,3.0,P3.0,,,False,HARD,9.0,3.0,False,1,True,True,False,0 days 02:11:33.026000,0 days 02:09:58.519000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,45.0,Lap 45.0,94.79,0 days 00:01:34.790000,30.398,41.123,23.269,0 days 00:00:30.398000,0 days 00:00:41.123000,0 days 00:00:23.269000,,256.0,282.0,,3.0,P3.0,,,False,HARD,10.0,3.0,False,1,False,True,False,0 days 02:13:07.816000,0 days 02:11:33.026000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,46.0,Lap 46.0,94.853,0 days 00:01:34.853000,30.466,41.116,23.271,0 days 00:00:30.466000,0 days 00:00:41.116000,0 days 00:00:23.271000,,256.0,282.0,300.0,3.0,P3.0,,,False,HARD,11.0,3.0,False,1,False,True,False,0 days 02:14:42.669000,0 days 02:13:07.816000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,47.0,Lap 47.0,94.901,0 days 00:01:34.901000,30.455,41.086,23.36,0 days 00:00:30.455000,0 days 00:00:41.086000,0 days 00:00:23.360000,,255.0,281.0,303.0,3.0,P3.0,,,False,HARD,12.0,3.0,False,1,False,True,False,0 days 02:16:17.570000,0 days 02:14:42.669000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,48.0,Lap 48.0,94.981,0 days 00:01:34.981000,30.602,41.028,23.351,0 days 00:00:30.602000,0 days 00:00:41.028000,0 days 00:00:23.351000,236.0,258.0,282.0,,3.0,P3.0,,,False,HARD,13.0,3.0,False,1,False,True,False,0 days 02:17:52.551000,0 days 02:16:17.570000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,49.0,Lap 49.0,95.44,0 days 00:01:35.440000,30.499,41.58,23.361,0 days 00:00:30.499000,0 days 00:00:41.580000,0 days 00:00:23.361000,237.0,254.0,282.0,302.0,3.0,P3.0,,,False,HARD,14.0,3.0,False,1,False,True,False,0 days 02:19:27.991000,0 days 02:17:52.551000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,50.0,Lap 50.0,95.142,0 days 00:01:35.142000,30.468,41.331,23.343,0 days 00:00:30.468000,0 days 00:00:41.331000,0 days 00:00:23.343000,238.0,256.0,282.0,303.0,3.0,P3.0,,,False,HARD,15.0,3.0,False,1,False,True,False,0 days 02:21:03.133000,0 days 02:19:27.991000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,51.0,Lap 51.0,95.282,0 days 00:01:35.282000,30.502,41.387,23.393,0 days 00:00:30.502000,0 days 00:00:41.387000,0 days 00:00:23.393000,236.0,255.0,281.0,304.0,3.0,P3.0,,,False,HARD,16.0,3.0,False,1,False,True,False,0 days 02:22:38.415000,0 days 02:21:03.133000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,52.0,Lap 52.0,95.083,0 days 00:01:35.083000,30.522,41.259,23.302,0 days 00:00:30.522000,0 days 00:00:41.259000,0 days 00:00:23.302000,237.0,258.0,281.0,303.0,3.0,P3.0,,,False,HARD,17.0,3.0,False,1,False,True,False,0 days 02:24:13.498000,0 days 02:22:38.415000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,53.0,Lap 53.0,95.211,0 days 00:01:35.211000,30.491,41.288,23.432,0 days 00:00:30.491000,0 days 00:00:41.288000,0 days 00:00:23.432000,,258.0,283.0,301.0,3.0,P3.0,,,False,HARD,18.0,3.0,False,1,False,True,False,0 days 02:25:48.709000,0 days 02:24:13.498000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,54.0,Lap 54.0,95.309,0 days 00:01:35.309000,30.555,41.277,23.477,0 days 00:00:30.555000,0 days 00:00:41.277000,0 days 00:00:23.477000,,257.0,284.0,306.0,3.0,P3.0,,,False,HARD,19.0,3.0,False,1,False,True,False,0 days 02:27:24.018000,0 days 02:25:48.709000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,55.0,Lap 55.0,95.407,0 days 00:01:35.407000,30.699,41.192,23.516,0 days 00:00:30.699000,0 days 00:00:41.192000,0 days 00:00:23.516000,,263.0,282.0,,3.0,P3.0,,,False,HARD,20.0,3.0,False,1,False,True,False,0 days 02:28:59.425000,0 days 02:27:24.018000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,56.0,Lap 56.0,95.305,0 days 00:01:35.305000,30.593,41.18,23.532,0 days 00:00:30.593000,0 days 00:00:41.180000,0 days 00:00:23.532000,238.0,265.0,283.0,301.0,3.0,P3.0,,,False,HARD,21.0,3.0,False,1,False,True,False,0 days 02:30:34.730000,0 days 02:28:59.425000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,57.0,Lap 57.0,95.327,0 days 00:01:35.327000,30.55,41.125,23.652,0 days 00:00:30.550000,0 days 00:00:41.125000,0 days 00:00:23.652000,239.0,269.0,282.0,305.0,3.0,P3.0,,,False,HARD,22.0,3.0,False,1,False,True,False,0 days 02:32:10.057000,0 days 02:30:34.730000,,-0.0,2.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,1.0,Lap 1.0,105.921,0 days 00:01:45.921000,,43.162,24.178,,0 days 00:00:43.162000,0 days 00:00:24.178000,230.0,249.0,285.0,231.0,15.0,P15.0,,,False,SOFT,1.0,1.0,True,12,False,False,False,0 days 01:01:46.126000,0 days 00:59:59.911000,,,
2024,1,Bahrain Grand Prix,SAR,2,Williams,2.0,Lap 2.0,98.481,0 days 00:01:38.481000,31.096,43.005,24.38,0 days 00:00:31.096000,0 days 00:00:43.005000,0 days 00:00:24.380000,231.0,248.0,282.0,308.0,14.0,P14.0,,,False,SOFT,2.0,1.0,False,1,True,True,False,0 days 01:03:24.607000,0 days 01:01:46.126000,,1.0,1.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,3.0,Lap 3.0,98.707,0 days 00:01:38.707000,31.105,43.155,24.447,0 days 00:00:31.105000,0 days 00:00:43.155000,0 days 00:00:24.447000,229.0,245.0,285.0,,14.0,P14.0,,,False,SOFT,3.0,1.0,False,1,False,True,False,0 days 01:05:03.314000,0 days 01:03:24.607000,,-0.0,1.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,4.0,Lap 4.0,98.39,0 days 00:01:38.390000,31.044,42.904,24.442,0 days 00:00:31.044000,0 days 00:00:42.904000,0 days 00:00:24.442000,228.0,249.0,283.0,309.0,14.0,P14.0,,,False,SOFT,4.0,1.0,False,1,True,True,False,0 days 01:06:41.704000,0 days 01:05:03.314000,,-0.0,1.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,5.0,Lap 5.0,98.757,0 days 00:01:38.757000,31.048,43.209,24.5,0 days 00:00:31.048000,0 days 00:00:43.209000,0 days 00:00:24.500000,227.0,248.0,281.0,312.0,14.0,P14.0,,,False,SOFT,5.0,1.0,False,1,False,True,False,0 days 01:08:20.461000,0 days 01:06:41.704000,,-0.0,1.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,6.0,Lap 6.0,98.582,0 days 00:01:38.582000,31.037,42.981,24.564,0 days 00:00:31.037000,0 days 00:00:42.981000,0 days 00:00:24.564000,,251.0,282.0,308.0,14.0,P14.0,,,False,SOFT,6.0,1.0,False,1,False,True,False,0 days 01:09:59.043000,0 days 01:08:20.461000,,-0.0,1.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,7.0,Lap 7.0,99.464,0 days 00:01:39.464000,31.373,43.491,24.6,0 days 00:00:31.373000,0 days 00:00:43.491000,0 days 00:00:24.600000,,251.0,281.0,313.0,14.0,P14.0,,,False,SOFT,7.0,1.0,False,1,False,True,False,0 days 01:11:38.507000,0 days 01:09:59.043000,,-0.0,1.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,8.0,Lap 8.0,99.58,0 days 00:01:39.580000,31.566,43.336,24.678,0 days 00:00:31.566000,0 days 00:00:43.336000,0 days 00:00:24.678000,,252.0,280.0,,14.0,P14.0,,,False,SOFT,8.0,1.0,False,1,False,True,False,0 days 01:13:18.087000,0 days 01:11:38.507000,,-0.0,1.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,9.0,Lap 9.0,99.366,0 days 00:01:39.366000,31.398,43.299,24.669,0 days 00:00:31.398000,0 days 00:00:43.299000,0 days 00:00:24.669000,228.0,252.0,277.0,310.0,13.0,P13.0,,,False,SOFT,9.0,1.0,False,1,False,True,False,0 days 01:14:57.453000,0 days 01:13:18.087000,,1.0,2.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,10.0,Lap 10.0,,,83.3,46.732,31.828,0 days 00:01:23.300000,0 days 00:00:46.732000,0 days 00:00:31.828000,208.0,195.0,,293.0,20.0,P20.0,0 days 01:17:37.577000,,True,SOFT,10.0,1.0,False,12,False,False,False,0 days 01:17:39.304000,0 days 01:14:57.453000,,-7.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,11.0,Lap 11.0,132.438,0 days 00:02:12.438000,64.866,42.959,24.613,0 days 00:01:04.866000,0 days 00:00:42.959000,0 days 00:00:24.613000,225.0,253.0,244.0,203.0,20.0,P20.0,,0 days 01:18:13.302000,True,HARD,1.0,2.0,True,1,False,False,False,0 days 01:19:51.742000,0 days 01:17:39.304000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,12.0,Lap 12.0,98.493,0 days 00:01:38.493000,31.666,42.766,24.061,0 days 00:00:31.666000,0 days 00:00:42.766000,0 days 00:00:24.061000,233.0,255.0,278.0,297.0,20.0,P20.0,,,False,HARD,2.0,2.0,False,1,False,True,False,0 days 01:21:30.235000,0 days 01:19:51.742000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,13.0,Lap 13.0,100.989,0 days 00:01:40.989000,31.427,43.601,25.961,0 days 00:00:31.427000,0 days 00:00:43.601000,0 days 00:00:25.961000,231.0,253.0,249.0,298.0,20.0,P20.0,,,False,HARD,3.0,2.0,False,1,False,True,False,0 days 01:23:11.224000,0 days 01:21:30.235000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,14.0,Lap 14.0,101.47,0 days 00:01:41.470000,34.301,43.043,24.126,0 days 00:00:34.301000,0 days 00:00:43.043000,0 days 00:00:24.126000,215.0,258.0,279.0,255.0,20.0,P20.0,,,False,HARD,4.0,2.0,False,1,False,True,False,0 days 01:24:52.694000,0 days 01:23:11.224000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,15.0,Lap 15.0,97.594,0 days 00:01:37.594000,31.044,42.414,24.136,0 days 00:00:31.044000,0 days 00:00:42.414000,0 days 00:00:24.136000,228.0,259.0,279.0,303.0,20.0,P20.0,,,False,HARD,5.0,2.0,False,1,True,True,False,0 days 01:26:30.288000,0 days 01:24:52.694000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,16.0,Lap 16.0,101.37,0 days 00:01:41.370000,34.383,42.896,24.091,0 days 00:00:34.383000,0 days 00:00:42.896000,0 days 00:00:24.091000,232.0,256.0,279.0,227.0,20.0,P20.0,,,False,HARD,6.0,2.0,False,1,False,True,False,0 days 01:28:11.658000,0 days 01:26:30.288000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,17.0,Lap 17.0,99.758,0 days 00:01:39.758000,31.181,42.77,25.807,0 days 00:00:31.181000,0 days 00:00:42.770000,0 days 00:00:25.807000,230.0,256.0,281.0,294.0,20.0,P20.0,,,False,HARD,7.0,2.0,False,1,False,True,False,0 days 01:29:51.416000,0 days 01:28:11.658000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,18.0,Lap 18.0,98.077,0 days 00:01:38.077000,31.257,42.709,24.111,0 days 00:00:31.257000,0 days 00:00:42.709000,0 days 00:00:24.111000,232.0,260.0,279.0,291.0,20.0,P20.0,,,False,HARD,8.0,2.0,False,1,False,True,False,0 days 01:31:29.493000,0 days 01:29:51.416000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,19.0,Lap 19.0,97.742,0 days 00:01:37.742000,31.201,42.532,24.009,0 days 00:00:31.201000,0 days 00:00:42.532000,0 days 00:00:24.009000,,259.0,279.0,295.0,20.0,P20.0,,,False,HARD,9.0,2.0,False,1,False,True,False,0 days 01:33:07.235000,0 days 01:31:29.493000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,20.0,Lap 20.0,97.82,0 days 00:01:37.820000,31.11,42.663,24.047,0 days 00:00:31.110000,0 days 00:00:42.663000,0 days 00:00:24.047000,231.0,256.0,279.0,297.0,20.0,P20.0,,,False,HARD,10.0,2.0,False,1,False,True,False,0 days 01:34:45.055000,0 days 01:33:07.235000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,21.0,Lap 21.0,98.009,0 days 00:01:38.009000,31.167,42.681,24.161,0 days 00:00:31.167000,0 days 00:00:42.681000,0 days 00:00:24.161000,229.0,254.0,278.0,293.0,20.0,P20.0,,,False,HARD,11.0,2.0,False,1,False,True,False,0 days 01:36:23.064000,0 days 01:34:45.055000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,22.0,Lap 22.0,97.728,0 days 00:01:37.728000,31.115,42.516,24.097,0 days 00:00:31.115000,0 days 00:00:42.516000,0 days 00:00:24.097000,232.0,258.0,279.0,296.0,20.0,P20.0,,,False,HARD,12.0,2.0,False,1,False,True,False,0 days 01:38:00.792000,0 days 01:36:23.064000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,23.0,Lap 23.0,97.621,0 days 00:01:37.621000,31.065,42.487,24.069,0 days 00:00:31.065000,0 days 00:00:42.487000,0 days 00:00:24.069000,,258.0,279.0,295.0,20.0,P20.0,,,False,HARD,13.0,2.0,False,1,False,True,False,0 days 01:39:38.413000,0 days 01:38:00.792000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,24.0,Lap 24.0,99.437,0 days 00:01:39.437000,31.076,42.618,25.743,0 days 00:00:31.076000,0 days 00:00:42.618000,0 days 00:00:25.743000,230.0,253.0,283.0,296.0,20.0,P20.0,,,False,HARD,14.0,2.0,False,1,False,True,False,0 days 01:41:17.850000,0 days 01:39:38.413000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,25.0,Lap 25.0,99.093,0 days 00:01:39.093000,32.025,42.881,24.187,0 days 00:00:32.025000,0 days 00:00:42.881000,0 days 00:00:24.187000,213.0,259.0,279.0,290.0,20.0,P20.0,,,False,HARD,15.0,2.0,False,1,False,True,False,0 days 01:42:56.943000,0 days 01:41:17.850000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,26.0,Lap 26.0,97.859,0 days 00:01:37.859000,31.152,42.533,24.174,0 days 00:00:31.152000,0 days 00:00:42.533000,0 days 00:00:24.174000,230.0,255.0,279.0,297.0,20.0,P20.0,,,False,HARD,16.0,2.0,False,1,False,True,False,0 days 01:44:34.802000,0 days 01:42:56.943000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,27.0,Lap 27.0,98.288,0 days 00:01:38.288000,31.178,42.806,24.304,0 days 00:00:31.178000,0 days 00:00:42.806000,0 days 00:00:24.304000,,256.0,278.0,294.0,20.0,P20.0,,,False,HARD,17.0,2.0,False,1,False,True,False,0 days 01:46:13.090000,0 days 01:44:34.802000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,28.0,Lap 28.0,100.535,0 days 00:01:40.535000,31.128,42.603,26.804,0 days 00:00:31.128000,0 days 00:00:42.603000,0 days 00:00:26.804000,231.0,259.0,,295.0,20.0,P20.0,0 days 01:47:51.937000,,True,HARD,18.0,2.0,False,1,False,False,False,0 days 01:47:53.625000,0 days 01:46:13.090000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,29.0,Lap 29.0,121.581,0 days 00:02:01.581000,52.601,45.132,23.848,0 days 00:00:52.601000,0 days 00:00:45.132000,0 days 00:00:23.848000,231.0,260.0,281.0,218.0,20.0,P20.0,,0 days 01:48:17.080000,True,HARD,1.0,3.0,True,1,False,False,False,0 days 01:49:55.206000,0 days 01:47:53.625000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,30.0,Lap 30.0,95.715,0 days 00:01:35.715000,30.623,41.483,23.609,0 days 00:00:30.623000,0 days 00:00:41.483000,0 days 00:00:23.609000,234.0,263.0,283.0,298.0,20.0,P20.0,,,False,HARD,2.0,3.0,False,1,True,True,False,0 days 01:51:30.921000,0 days 01:49:55.206000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,31.0,Lap 31.0,96.713,0 days 00:01:36.713000,30.539,42.489,23.685,0 days 00:00:30.539000,0 days 00:00:42.489000,0 days 00:00:23.685000,232.0,258.0,281.0,299.0,20.0,P20.0,,,False,HARD,3.0,3.0,False,1,False,True,False,0 days 01:53:07.634000,0 days 01:51:30.921000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,32.0,Lap 32.0,96.563,0 days 00:01:36.563000,30.82,41.868,23.875,0 days 00:00:30.820000,0 days 00:00:41.868000,0 days 00:00:23.875000,,257.0,282.0,297.0,20.0,P20.0,,,False,HARD,4.0,3.0,False,1,False,True,False,0 days 01:54:44.197000,0 days 01:53:07.634000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,33.0,Lap 33.0,97.433,0 days 00:01:37.433000,30.732,42.718,23.983,0 days 00:00:30.732000,0 days 00:00:42.718000,0 days 00:00:23.983000,233.0,258.0,281.0,295.0,20.0,P20.0,,,False,HARD,5.0,3.0,False,1,False,True,False,0 days 01:56:21.630000,0 days 01:54:44.197000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,34.0,Lap 34.0,96.475,0 days 00:01:36.475000,30.708,41.944,23.823,0 days 00:00:30.708000,0 days 00:00:41.944000,0 days 00:00:23.823000,231.0,258.0,280.0,296.0,20.0,P20.0,,,False,HARD,6.0,3.0,False,1,False,True,False,0 days 01:57:58.105000,0 days 01:56:21.630000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,35.0,Lap 35.0,96.859,0 days 00:01:36.859000,31.015,42.023,23.821,0 days 00:00:31.015000,0 days 00:00:42.023000,0 days 00:00:23.821000,232.0,260.0,281.0,293.0,20.0,P20.0,,,False,HARD,7.0,3.0,False,1,False,True,False,0 days 01:59:34.964000,0 days 01:57:58.105000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,36.0,Lap 36.0,96.462,0 days 00:01:36.462000,30.805,41.808,23.849,0 days 00:00:30.805000,0 days 00:00:41.808000,0 days 00:00:23.849000,,259.0,281.0,295.0,20.0,P20.0,,,False,HARD,8.0,3.0,False,1,False,True,False,0 days 02:01:11.426000,0 days 01:59:34.964000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,37.0,Lap 37.0,96.785,0 days 00:01:36.785000,30.826,42.127,23.832,0 days 00:00:30.826000,0 days 00:00:42.127000,0 days 00:00:23.832000,233.0,258.0,281.0,296.0,20.0,P20.0,,,False,HARD,9.0,3.0,False,1,False,True,False,0 days 02:02:48.211000,0 days 02:01:11.426000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,38.0,Lap 38.0,96.732,0 days 00:01:36.732000,30.786,42.026,23.92,0 days 00:00:30.786000,0 days 00:00:42.026000,0 days 00:00:23.920000,232.0,259.0,281.0,298.0,20.0,P20.0,,,False,HARD,10.0,3.0,False,1,False,True,False,0 days 02:04:24.943000,0 days 02:02:48.211000,,-0.0,-5.0
2024,1,Bahrain Grand Prix,SAR,2,Williams,39.0,Lap 39.0,97.016,0 days 00:01:37.016000,30.987,42.097,23.932,0 days 00:00:30.987000,0 days 00:00:42.097000,0 days 00:00:23.932000,231.0,261.0,281.0,296.0,20.0,P20.0,,,False,HARD,11.0,3.0,False,1,False,True,False,0 days 02:06:01.959000,0 days 02:04:24.943000,,-0.0,-5.0
